COD. INTERNO;COD. EAN;DESC;SEÇÃO;VENDAS;LOJA;CURVA
111934;7908093800367;JG GEOMETRICO FLEXIVEL 4PCS;BRINQUEDOS;1.0;10;C
131222;7908448002750;TONICO CAP EICO 120ML CRONOG PROF;PRODUTOS DE BELEZA;1.0;10;C
120715;7898285013210;CAD PANAMERIC CD 10M 140F DARK 1321;ESCOLARES;1.0;10;C
127803;7896444212535;ANT SEPT HILLO 250ML ICE MAX;HIGIENE BUCAL;1.0;10;C
121795;7898374847283;JARRA MIX C/MIST 2L BCA 414;UTILIDADES DOMESTICAS;1.0;10;C
125673;7898513880157;KIT PINCEIS COZINHA C/2 TRC8015;UTILIDADES DOMESTICAS;1.0;10;C
28283;None;LOMBO SEARA ASSADO RECH FACIL KG;CONGELADOS;1.0;10;C
125636;None;QJO MUSSAR NUTRIVIDA KG PECA;LATICINIOS;1.0;10;C
78744;7891024028834;ANT SEPT COLGATE PLAX TOT 12 250ML CLEAN MINT;HIGIENE BUCAL;1.0;10;C
132027;7899335411574;VASO UNINJET CUIA TETO C/GANHO N22 PALHA 1157;PECAS DECORATIVAS;1.0;10;C
115996;7891150079236;SAB LIQ DOVE BABY 400ML HID RELAX;HIGIENE INFANTIL;1.0;10;C
67960;7896046701642;FIXADOR CARE LISS SP 400ML FORTE;PRODUTOS DE BELEZA;1.0;10;C
2620;7891910007004;ACUCAR UNIAO DOCUCAR 1KG;DIETS E NATURAIS;1.0;10;C
129766;7899264345193;CAD FORONI MINIONS CD 15M 300F 85026;ESCOLARES;1.0;10;C
130303;7908304000951;CAIXA TERM BEL 26L ACAI 70880009;UTILIDADES DOMESTICAS;1.0;10;C
121904;7899335409793;POTE PLAST RED C/ROSCA 979 2L;UTILIDADES DOMESTICAS;1.0;10;C
130101;7897063708492;CAMINHAO BETONEIRA TRUCK 849;BRINQUEDOS;1.0;10;C
123768;7898360468461;COMEDOURO PLAST PET ZOOPLAST 900ML;ACESSORIOS P. ANIMAIS;1.0;10;C
122741;7899743849075;SAC P/PRES REGINA MET 15X29 PRATA;HIGIENE BUCAL;1.0;10;C
81880;7898959462016;ESC P/CAB ESCOBEL ESTAMPADA OVAL 992;PRODUTOS INFANTIS;1.0;10;C
122049;7899866239791;BOLSA TERM BLT3102 10L;UTILIDADES DOMESTICAS;1.0;10;C
121294;7899110646061;BOLSA TERM 22L 646061;UTILIDADES DOMESTICAS;1.0;10;C
22399;7891060846379;TESOURA MUNDIAL P/UNHAS INF BC307;PRODUTOS DE BELEZA;1.0;10;C
117749;0602883320086;PAO GRISSINI BENEVOLO 100G INT AU AZEIT;PANIFICADORA OUTROS;1.0;10;C
126593;7899085458225;PICOLE FRATELLO ESP 60G ROM E JUL;CONGELADOS;1.0;10;C
22459;7891186116004;MEIA LUPO ADULTO WALK 3225 28 140 802;VESTUARIO;1.0;10;C
113938;7899768084840;BOWL PORC BLUE GARDEN 8484;UTILIDADES DOMESTICAS;1.0;10;C
122605;7899706175951;KIT ELSEVE SH 375+COND 170ML LONGO SONHOS;HIGIENE PESSOAL;1.0;10;C
125932;7896523100012;BALAO JUNCO METAL 40CM RS GOLD N0;ARTIGOS PARA FESTA;1.0;10;C
102411;7898675501464;BLOCO P/ANOTACAO BRW 70X70 COLOR BALAO;ESCOLARES;1.0;10;C
132565;7898080641571;MIST P/BOLO ITALAC SH 400G COCO;DOCES;1.0;10;C
125629;7899700800224;FR DESC HIPOPO BABY RN C/20;HIGIENE INFANTIL;1.0;10;C
121555;7899653781151;PEGADOR ORIGINAL INOX CARNE SL0528;UTILIDADES DOMESTICAS;1.0;10;C
129602;7898962670095;AMENDOIM DUMARIO 150G S/PELE SALG;PETISCOS SALGADINHOS;1.0;10;C
122171;7908174906957;PORT RET PLAST HP65894;PECAS DECORATIVAS;1.0;10;C
96195;7899674019417;LIMP AR CONDTECBRIL GRANADA 250ML CARRO NOVO;AUTOMOTIVOS;1.0;10;C
99074;7896292000148;BISC LOWCUCAR DIET RECH 120G LIMAO;DIETS E NATURAIS;1.0;10;C
91397;7891035325595;BOM AR AIR WICK EMB ECON 360ML CH LAVANDA;PURIFICADORES-ANTI MOFO;1.0;10;C
100767;7891150071568;LIMP CIF PERFUMES 450ML HARMON JASMIM;LIMPADORES;1.0;10;C
110863;7896849400254;COLHER PAU ALVES MAD 55 45CM;UTILIDADES DOMESTICAS;1.0;10;C
6349;7891121208009;LICOR STOCK CREME 720ML MENTA;BEBIDAS ALCOOLICAS;1.0;10;C
11263;7891155033943;PRATO NADIR ACQUA BY FUNDO;UTILIDADES DOMESTICAS;1.0;10;C
5392;7898370100061;LEITE DE COCO DO VALE LIG 500ML ;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
113224;7897161391145;KIT ALYNE SH+COND ZERO CASPA 350ML CLASSICO;HIGIENE PESSOAL;1.0;10;C
87010;7896573360602;CR PIM TASTE ZERO 220G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
129671;7908292817920;ALMOF OLD FRAME FUNNY;CAMA-MESA-BANHO;1.0;10;C
78961;7896849405372;KIT PENEIRA C/2 ALVES 7CM/9CM;UTILIDADES DOMESTICAS;1.0;10;C
46465;7898914001359;BISC BENEPAN POLVILHO TAP/COCO 70G;PANIFICADORA OUTROS;1.0;10;C
124052;7899808872055;BOLEIRA PLASUTIL GLAMOUR PQ BAIXA CR A1;UTILIDADES DOMESTICAS;1.0;10;C
131595;7896020618973;OCULOS NATACAO MOR SPORT SORT;ARTIGOS DE PRAIA;1.0;10;C
109932;7891150078345;SH SEDA NIINA SECRET 325ML MAM/CAFE J SERT;HIGIENE PESSOAL;1.0;10;C
10431;7896020159568;SAB T XUXINHA 80G CAMOMILA;HIGIENE INFANTIL;1.0;10;C
11417;7896014183050;TINT CASTING CREME GLOSS PRETO/AZUL 210;PRODUTOS DE BELEZA;1.0;10;C
126415;7898368353813;TEMP DA ROCA FEIJAO SH 30G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
113867;7898968070349;KIT SALON LINE SH+ COND 200ML BOMBA ANTIQ;HIGIENE PESSOAL;1.0;10;C
54899;7898658624067;COLONIA MEU PERFUMINHO 120ML AZUL;HIGIENE PESSOAL;1.0;10;C
113434;7898445631131;CJ POTE JBM C/TP C/25P 1000ML;UTILIDADES DOMESTICAS;1.0;10;C
109235;7899768044066;BOWL CRISTAL DIAMONT 12,5X9,5 4406;UTILIDADES DOMESTICAS;1.0;10;C
109865;7891150075573;COND CAFUNE 300ML AVEIA;HIGIENE ANIMAL;1.0;10;C
70727;751320164513;PIMENTA DEDO MOCA ORG 200G;FRUTAS-VERDURAS;1.0;10;C
627;7891035200007;LIMP KARPEX 500ML;LIMPADORES;1.0;10;C
109397;7899790925814;BAND DEC ESP 39X25 IM51039 ;UTILIDADES DOMESTICAS;1.0;10;C
128749;7909392629390;MEIA LUPO AF 4535 291 170 2690;VESTUARIO;1.0;10;C
127475;7897386799191;ESCOR P/LOUCA OU TRIUM VM;UTILIDADES DOMESTICAS;1.0;10;C
133097;7899233274493;SACOLA CROMUS FLEX 30X45 CARLA;ARTIGOS PARA FESTA;1.0;10;C
87529;8008698003503;BISC SCHAR CRACKERS SALG S/G 210G;BISCOITO-BOLINHOS;1.0;10;C
4164;7896043014011;DOCE SOYMILKE SOJA 330G;DOCES;1.0;10;C
132746;7898363319142;RACAO MAGNUS SUP DOG AD 1KG FGO/CER;ALIMENTOS P. ANIMAIS;1.0;10;C
123409;4005900894779;CR NIVEA FAC GEL AQUA ROSE 50ML;PRODUTOS DE BELEZA;1.0;10;C
133509;7896104803752;GELEIA RITTER GOURMET 290G MOR C/PIMENT;DOCES;1.0;10;C
112556;7896512939579;SAB LIQ GRANADO GLICERINA 300ML AMENDOAS;HIGIENE PESSOAL;1.0;10;C
118714;7898241922365;NUMERO RESIDENCIA MULTITUDO OURO 9;UTILIDADES DOMESTICAS;1.0;10;C
124290;7908324403060;DEO COL PHYTODERM AGUAS 250ML MARINE;HIGIENE PESSOAL;1.0;10;C
123693;7908342102914;POTE FLORES 999 1,4L;UTILIDADES DOMESTICAS;1.0;10;C
120588;7891691013959;POTE INVICTA TENDEN MIX MET 1,3L GOLD/BRONZ;UTILIDADES DOMESTICAS;1.0;10;C
63580;7897664169074;DEO COL PHYTODERM SPLASH 200ML SEXY GIRL ROS;EMBALAGENS;1.0;10;C
98551;7898474842904;COND BONNAVI 500ML QUERATINA/MANDI;HIGIENE PESSOAL;1.0;10;C
54899;7898658624067;COLONIA MEU PERFUMINHO 120ML AZUL;HIGIENE INFANTIL;1.0;10;C
131522;7896042098685;CESTA PLASUTIL P/PREND TRAMA B2;UTILIDADES DOMESTICAS;1.0;10;C
83675;7897119527015;FUNDO REDONDO PLAC N7 100U BRANCO;ARTIGOS PARA FESTA;1.0;10;C
110271;7898678456983;JG COZINHA C/ACES SOM LUZ 16P FB01694;BRINQUEDOS;1.0;10;C
102377;7891150088733;TEMP KNORR ZERO SAL 32G FRANGO;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
131693;7898706181085;CJ POTE OLIMPIA VD DEC C/3 H232;CONGELADOS;1.0;10;C
118969;7899958227156;PANDEIRO GK1627;BRINQUEDOS;1.0;10;C
131388;7908323309882;GARRAF CLINK VD GATINHO 350ML GAT-341;UTILIDADES DOMESTICAS;1.0;10;C
79057;7500435020442;AMPOLA P/TRAT PANTENE 3X15ML FORCA;PRODUTOS DE BELEZA;1.0;10;C
81890;7898147774808;FRIG PANELUX FRANC ANTIAD VERM 24;UTILIDADES DOMESTICAS;1.0;10;C
96017;7897161392043;SAB LIQ ALYNE SKIN CARE 500ML PROTEINAS LEITE;HIGIENE PESSOAL;1.0;10;C
53012;7896020618935;TOUCA NATACAO MOR SILIC 72;BRINQUEDOS;1.0;10;C
104391;7896520007994;CANECA UTIL BAZAR AGATA DECOR 150ML;UTILIDADES DOMESTICAS;1.0;10;C
121916;7899335410294;CESTO PLAST MULT P RS 1029;UTILIDADES DOMESTICAS;1.0;10;C
127145;7896798603225;BARRA PROT BANANA BRASIL PROT+ 50G TORT LIMAO;DIETS E NATURAIS;1.0;10;C
23144;7896496980857;BISC MAE TERRA COOKIES INT ORG 120G CAST PARA/CACA;DIETS E NATURAIS;1.0;10;C
125345;7899949632891;KIT COZINHA PLAST 28CM FF-1910;BRINQUEDOS;1.0;10;C
127968;7898918295792;BONECA LOVE BABIE PAPINHA 9579;BRINQUEDOS;1.0;10;C
48885;7891186025283;MEIA LUPO SPORT 3223 1 150 112;VESTUARIO;1.0;10;C
127357;7908068701569;TIGELA MILPLASTIC RET 350ML BCO;UTILIDADES DOMESTICAS;1.0;10;C
119131;7898605254163;BEB MISTA MIKES HARD LEMON LT 269ML TANGERINA;BEBIDAS ALCOOLICAS;1.0;10;C
129418;7896150017257;AGUA OXIG YAMA 100ML 30V;PRODUTOS DE BELEZA;1.0;10;C
121673;7908399508530;PRATO FUND MELAM DECOR RED 23CM 983;UTILIDADES DOMESTICAS;1.0;10;C
115644;7891098041678;CHA LEAO REEQUILIBRA C/10 18G VERD/HORT/LIMAO;MATINAIS;1.0;10;C
126511;0618341857308;CACHACA AVIADOR PREM ORIG 500ML;BEBIDAS ALCOOLICAS;1.0;10;C
123969;7898452497300;CESTA YANGZI RED 28CM;UTILIDADES DOMESTICAS;1.0;10;C
109936;5601377003424;VH POR OLARIA SUAVE ROSE 750ML ;BEBIDAS ALCOOLICAS;1.0;10;C
98531;7899658418083;BRINQ P/PET MORDEDOR CARRINHO 120;ACESSORIOS P. ANIMAIS;1.0;10;C
14313;7891065000301;CADEADO PADO E45;UTILIDADES DOMESTICAS;1.0;10;C
48464;None;SAC P/PRES PAP 32X26;ARTIGOS PARA FESTA;1.0;10;C
125979;7896523178844;VELA JUNCO METAL PEROLADO BCO N0;ARTIGOS PARA FESTA;1.0;10;C
19755;7891360574859;LAPIS FABER GRIP ROSA C/2+BOR+APO;ESCOLARES;1.0;10;C
125958;7896523162348;VELA JUNCO LIVE COLOR C/GLITTER VERM N7;ARTIGOS PARA FESTA;1.0;10;C
127253;None;MORTAD AURORA DEF KG PECA;EMBUTIDOS-DEFUMADOS;1.0;10;C
62069;7898954621050;SANDUICHE NATURALLE GOURMET 140G PERU/MOLHO ITA;CONGELADOS;1.0;10;C
131930;7898631550987;CARRO SAMBATOYS MINI TRUCK 0074;BRINQUEDOS;1.0;10;C
76853;7893500089650;ARROZ TIO JOAO COZ FACIL INTEG 200G ARR/VERM/TOMAT;CEREAIS-FARINHAS;1.0;10;C
27251;7891186430124;CUECA LUPO SLIP 681 1 130 280;VESTUARIO;1.0;10;C
106563;7891361305636;CANECA OXFORD COMERCIAL 350ML 636;UTILIDADES DOMESTICAS;1.0;10;C
109059;7898687945843;FACA P/PAO INOX C/CB MAD 8 RF023;UTILIDADES DOMESTICAS;1.0;10;C
131616;7908573402722;PORT RET PLAST 15X20CM RM0272;PECAS DECORATIVAS;1.0;10;C
130162;9786555006209;LIVRO LETTERING CALIGRAFIA;CONVENIENCIA;1.0;10;C
127682;7899613363793;SACO P/CESTA CROMUS DEC 52X70 SORT;ARTIGOS PARA FESTA;1.0;10;C
128630;4006000002194;KIT NIVEA P SOL P&H F30+ BRONZ F30;HIGIENE PESSOAL;1.0;10;C
127501;7897386714736;PORTA FRIOS OU BREAK DUPLO BCO;UTILIDADES DOMESTICAS;1.0;10;C
1905;7897714902323;BISC PROBENE COOKIES INT 150G FRUT/VERME;BISCOITO-BOLINHOS;1.0;10;C
75890;7896025523975;PENTE SOFT TOUCH DEGRADE 1221;PRODUTOS DE BELEZA;1.0;10;C
117982;7899110533118;ESPELHO MOLD NWD SORT 38X118 C1 3118;PECAS DECORATIVAS;1.0;10;C
121732;7896498550324;ODORIZ NEW FRESH LUXCAR 10G OCEAN;AUTOMOTIVOS;1.0;10;C
121727;7896498524912;LAVA AUTOS LUXCAR CONC 2491 500ML;AUTOMOTIVOS;1.0;10;C
133133;7891153115214;APONT ACRILEX C/DEP 22411;ESCOLARES;1.0;10;C
74892;7897259401954;DOCE BOM DA FESTA SH 255G BRIGAD COLHER;DOCES;1.0;10;C
130302;7908304000746;CAIXA TERM BEL 26L AZUL 70880002;UTILIDADES DOMESTICAS;1.0;10;C
114778;7898445631278;CJ POTE JBM C/TP C/25P 750ML;ARTIGOS PARA FESTA;1.0;10;C
132911;7895454817730;DESOD CORP PETUNIA EU SOU 250ML DIVERTIDA;HIGIENE PESSOAL;1.0;10;C
117257;7896744819328;CESTA FLORAL 3,5L VERDE;UTILIDADES DOMESTICAS;1.0;10;C
127309;7899605701688;AVIAO FRICCAO C/2 ASH-154450;BRINQUEDOS;1.0;10;C
126696;7896327514343;SOPAO APTI 200G C/MAC FEIJ;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
121746;7896498550256;ODORIZ NEW FRESH STOP CHEIRO 60ML ANTI TABACO;AUTOMOTIVOS;1.0;10;C
121738;7896498547447;ODORIZ NEW FRESH LUXCAR GEL 60G OCEAN;AUTOMOTIVOS;1.0;10;C
124397;7893596099366;TORTA SR PAVE CONG 370G BISC/CHOC;CONGELADOS;1.0;10;C
37663;7893300521169;FIXADOR KARINA SPRAY 400ML EXT FORTE;PRODUTOS DE BELEZA;1.0;10;C
584;7894650003169;ODOR AR GLADE AUT SPRAY AP 269ML CLEAN LINEN;PURIFICADORES-ANTI MOFO;1.0;10;C
132028;7899335411819;VASO PAREDE UNINJET C/PRATO M PP VERM 1181;PECAS DECORATIVAS;1.0;10;C
130569;7899655038864;SALADEIRA YANGZI OVAL MELAM 25CM;UTILIDADES DOMESTICAS;1.0;10;C
121537;7899751109048;CJ TRAV VDR C/3 SL0904 10CM 140ML ;UTILIDADES DOMESTICAS;1.0;10;C
16739;None;LIMA DA PERSIA EMB KG;FRUTAS-VERDURAS;1.0;10;C
129201;7899335409762;POTE UNINJET CONT RED C/ROS 500ML PP 0976;UTILIDADES DOMESTICAS;1.0;10;C
124532;7896037913580;VH QUINTA DO MORGADO BORDO 1,5L SV;BEBIDAS ALCOOLICAS;1.0;10;C
127245;7891164017569;COXINHA ASA FGO AURORA PREM 800G APIM;CONGELADOS;1.0;10;C
121186;7891112284746;COLHER P/ARROZ TRAMONTINA ABILITY PTO;UTILIDADES DOMESTICAS;1.0;10;C
83500;7898205924688;IOG VDE CAMPO LACF 21 NAT WHEY 250G PASTA AMEND;LATICINIOS;1.0;10;C
72999;7891240025884;CANEQUINHA BAVIERA WHEATON 2588;UTILIDADES DOMESTICAS;1.0;10;C
11998;7896016104961;TINT SOFT COLOR WELLA CAST/MED 40;PRODUTOS DE BELEZA;1.0;10;C
112852;7898545641559;FATIADOR FRUTA INOX 6822;UTILIDADES DOMESTICAS;1.0;10;C
68204;7897161340334;CR P/PENT ALYNE 300G LOUR/RAD;HIGIENE PESSOAL;1.0;10;C
104138;7804300126971;VH CHI TABALI G.RES 750ML TT CARM;BEBIDAS ALCOOLICAS;1.0;10;C
124864;7896235354116;HIDRAT PAIXAO ACETINADO 300G FLOR BAUN;HIGIENE PESSOAL;1.0;10;C
97287;7896115703713;KIT TRALALA KIDS SH+COND 480ML NUTRIKIDS;HIGIENE BUCAL;1.0;10;C
89611;7896013562252;KIT NOVEX SH+COND SANTO BLACK 300ML;HIGIENE PESSOAL;1.0;10;C
82093;7896030519826;QJO COTTAGE TIROLEZ 200G;LATICINIOS;1.0;10;C
118971;7899958209695;BONECA C/ACESS GK0499;BRINQUEDOS;1.0;10;C
108966;7897201754985;CORT BOX DECOR 180X180 UB5498;CAMA-MESA-BANHO;1.0;10;C
130620;7908077431532;ESTOJO FORONI AMIG SEMPRE 4159780;ESCOLARES;1.0;10;C
133438;7899768016964;BOWL LYOR QD CRIST CORACAO 1696;UTILIDADES DOMESTICAS;1.0;10;C
120814;7891497278798;JG CAMA DOHLER AM4997 QUEEN CAS 4P MIRELLE D;CAMA-MESA-BANHO;1.0;10;C
129722;7898179460649;CHUPETA MAMITA VENT SILIC 1805;PRODUTOS INFANTIS;1.0;10;C
115840;7898196281104;ESMALTE LUDURANA CREM NUDE 8ML VERM TANGO;PRODUTOS DE BELEZA;1.0;10;C
125049;7909392340387;MEIA LUPO KU 2835 4 46 1180;VESTUARIO;1.0;10;C
7652;7896512904126;TALCO POLVILHO ANTISEPTICO 100G SPORT;HIGIENE PESSOAL;1.0;10;C
114424;7909690260721;SAND HAVAIANAS FANTASIA STYLE RS/MACAR 35/36;ARTIGOS PESSOAIS;1.0;10;C
113368;7897294403715;ORGANIZ MOEDA WALEU C/1 AZUL;PECAS DECORATIVAS;1.0;10;C
130138;9788538089773;LIVRO ATIVIDADES DINOSSAURO 9773;CONVENIENCIA;1.0;10;C
118656;7898701141541;ESPATULA PAO DURO SIL 28CM TOP0705;UTILIDADES DOMESTICAS;1.0;10;C
95460;7896756804794;VH TERRA NOVA VINTAGE 750ML CAB/SHI;BEBIDAS ALCOOLICAS;1.0;10;C
127726;7896098907986;SAB LIQ YPE FLOR SH 200ML RS BCA/AVEL;HIGIENE PESSOAL;1.0;10;C
122512;7898995002283;ARGILA EXPANDIDA 1KG;PECAS DECORATIVAS;1.0;10;C
51303;7896044952794;DESOD AERO GIOVANNA BABY SWEE 150ML CHERRY;HIGIENE PESSOAL;1.0;10;C
126038;7898681959785;JARRA VD SORT 1L CT0097;UTILIDADES DOMESTICAS;1.0;10;C
85901;3086123444607;CANETA HIDRO BIC ULTRA LAVAVEL C/12;ESCOLARES;1.0;10;C
11922;7896029079522;RACAO PEDIGREE LT 280G JR FILH CARNE;ALIMENTOS P. ANIMAIS;1.0;10;C
77370;7891010697518;ABS SEMP LIVRE ADP NOT C/A 32 L+P- SECA;HIGIENE PESSOAL;1.0;10;C
3239;7896043014004;LEITE COND SOYMILKE 330G;MATINAIS;1.0;10;C
133659;9788538087038;LIVRO ESCREVA E APAGUE 3 PALAV 7038;CONVENIENCIA;1.0;10;C
116677;7896098905890;LIMP YPE M USO ANTIBAC 500ML;LIMPADORES;1.0;10;C
131143;7898590172008;VASO RED N18 1,5L CINZA 200;PECAS DECORATIVAS;1.0;10;C
63583;7897664169067;DEO COL PHYTODERM SPLASH 200ML PURE SECRET LIL;FARDAMENTO;1.0;10;C
130525;7898426976916;CANECA FRATELLI MIXER 350ML;UTILIDADES DOMESTICAS;1.0;10;C
129321;7898632473339;SAB LIQ LABOTRAT DIA A DIA 190ML PESSEGO;HIGIENE PESSOAL;1.0;10;C
118746;7908346284920;BONECA C/ACESS TRICYCLE TS60151;BRINQUEDOS;1.0;10;C
129647;7896464707486;BRINQ KIT CHA PRINCESAS C/9 PCS 748;BRINQUEDOS;1.0;10;C
133010;7898599217144;BARRA PROT NUTRATA WHEY G HAV 40G MORANGO;DIETS E NATURAIS;1.0;10;C
125517;7899868303858;LIXEIRA CRIPPA 5L BCO/AZ T;UTILIDADES DOMESTICAS;1.0;10;C
112734;5601377331084;VH TERRA DEL REI PORT 750ML TTO;BEBIDAS ALCOOLICAS;1.0;10;C
122370;7896640452599;JG DOMINO XALINGO 28P DIVISAO 52598;BRINQUEDOS;1.0;10;C
121817;7899335402589;JARRA PLAST GRAD 258 900ML;UTILIDADES DOMESTICAS;1.0;10;C
117384;7891150081079;COND DOVE BASE PLANTAS 300ML NUTRIC+GERANIO;HIGIENE PESSOAL;1.0;10;C
112648;7908168230075;PLACA DEC MAD 3007;PECAS DECORATIVAS;1.0;10;C
128636;7891331018436;BARRA PROT NUTRY WHEY BAR 12P 40G MOR;DIETS E NATURAIS;1.0;10;C
103500;7908044800859;GARRAF INOX 500ML GDR0085;UTILIDADES DOMESTICAS;1.0;10;C
128797;7893213590078;MOLHO PIM DA VIDA 200ML SCORPION;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
107134;None;QJO COALHO CAMBI LIGHT KG PECA;LATICINIOS;1.0;10;C
59697;7891497771848;TOALHA BH DOHLER VELOU BELLA 70X140 AF 1382 6719;CAMA-MESA-BANHO;1.0;10;C
92111;7898903601676;MELACO CANA BREJEIRA 500G;DOCES;1.0;10;C
85110;7896045041046;CHA REAL CIDREIRA 10G;MATINAIS;1.0;10;C
127847;7909843262282;SAND HAVAIANAS TOP NAUTICAL BG P/MAR 39/40;ARTIGOS PESSOAIS;1.0;10;C
127472;7897386781516;DISPENSER P/DETERG OU 650ML PTO;UTILIDADES DOMESTICAS;1.0;10;C
129343;7898632473278;HIDRAT LABOTRAT 190ML MELANCIA;HIGIENE PESSOAL;1.0;10;C
121031;7898185413899;GEL DENT CLEAN INF S/FLUOR 100G LIGA JUSTICA;HIGIENE BUCAL;1.0;10;C
82829;7896090404391;DESOD AERO HYDRATTA 150ML MEN VDE;HIGIENE PESSOAL;1.0;10;C
120917;7891497450835;TOALHA BH DOHLER FEL LICEN 70X115 SUPERMAN 24;CAMA-MESA-BANHO;1.0;10;C
84306;7896502870615;SACA ROLHA BRINOX 2310/324 VERMELHO;UTILIDADES DOMESTICAS;1.0;10;C
129814;7899205955122;BOLA VINIL EST SORT 22CM DMT5512;BRINQUEDOS;1.0;10;C
99551;7896022650209;CACHACA XIBOQUINHA 965ML;BEBIDAS ALCOOLICAS;1.0;10;C
130746;7897201754190;VASO CERAM MINI CACTO SORT 7,5CM UB5419;PECAS DECORATIVAS;1.0;10;C
128037;7909690759843;SAND HAVAIANAS FANTASIA RS BAL 39/40;ARTIGOS PESSOAIS;1.0;10;C
123241;7896098906002;SABAO BARRA YPE GLICER 180G FRESH;LAVA ROUPAS-LOUCAS;1.0;10;C
68321;5900869410499;CONCHA FURADA MULTITUDO;UTILIDADES DOMESTICAS;1.0;10;C
119876;7908342100576;POTE PANAMBY CHEF PLAST 1,8L MILHO PIPOC 773;UTILIDADES DOMESTICAS;1.0;10;C
115343;7898119103933;PAPEL FOTO MASTERPRINT A4 135G 50F;ESCOLARES;1.0;10;C
128418;7898636192465;SAB LIQ FACIAL ASEPXIA 300ML LIMP PROF;PRODUTOS DE BELEZA;1.0;10;C
119957;7896064487863;FRALDA GERIAT MASTERFRAL CONF ECON XG C/18;HIGIENE PESSOAL;1.0;10;C
124267;7908324402247;KIT NEUTROX SH+COND 300+200ML MAR/PISCINA;HIGIENE PESSOAL;1.0;10;C
89614;7896013558088;CR P/PENT NOVEX 500ML STO BLACK;HIGIENE PESSOAL;1.0;10;C
125652;7898949113669;PICOLE NATURALLE ICE UP GIRAM 60G UVA;CONGELADOS;1.0;10;C
122517;7909392570982;CUECA LUPO AM BOXER 766 9 130 2660;VESTUARIO;1.0;10;C
124233;7896359004362;PRATO SANREMO RED 17CM 515P 93;UTILIDADES DOMESTICAS;1.0;10;C
132500;7891151036269;BALA POCKET 100G LEITE;BOMBONIERE;1.0;10;C
1211;7898057835026;VASSOURA MULTFACIL VARRE CANTO;ACESSORIOS DE LIMPEZA;1.0;10;C
101339;7896013106111;SAB LIQ EVEN 250ML ROSAS/VANILA;HIGIENE PESSOAL;1.0;10;C
129673;7908292817166;ALMOF OLD FRAME HEROIS 1;CAMA-MESA-BANHO;1.0;10;C
100297;7500435142168;CR P/PENT PANTENE UNID CACHOS 225ML CRESPO;HIGIENE PESSOAL;1.0;10;C
130734;7897201742890;VASO MELAM COLOR QUAD 5,8X5 8X4,8CM UB4289;PECAS DECORATIVAS;1.0;10;C
103347;7899674029225;DESOD AERO ABOVE INVISIBLE 150ML FEM;HIGIENE PESSOAL;1.0;10;C
117855;7898211760355;ASSAD NACIONAL RET ALTA N4 11054;UTILIDADES DOMESTICAS;1.0;10;C
132457;7908103753249;PRATINHO BOWL BUBA AVENTURAS PRINCESA;PRODUTOS INFANTIS;1.0;10;C
129094;7899653781892;ESPATULA BAMBU 30X6CM SL0641;UTILIDADES DOMESTICAS;1.0;10;C
128734;7891497145960;TOALHA BH DOHLER PARIS FEL L 65X140 AF1671 10416;CAMA-MESA-BANHO;1.0;10;C
124859;7896235354086;HIDRAT P/MAOS PAIXAO 75G INSPIRAD AZ;PRODUTOS DE BELEZA;1.0;10;C
113043;7908068702061;CESTA TELADA PLT QUAD 19X19X7.5 VM;UTILIDADES DOMESTICAS;1.0;10;C
128243;7898585290632;ESC DENT POWERDENT ORTHOKIT CIL;HIGIENE BUCAL;1.0;10;C
2890;7891000071625;FORM INF NAN CONFORT 1 800G;MATINAIS;1.0;10;C
110797;7897628300086;PEDRA PONES DARULI COLOR 505;PRODUTOS DE BELEZA;1.0;10;C
133519;7896396001478;MEL MINAMEL SILV 250G;DOCES;1.0;10;C
4799;7898928926327;CASTANHA CAJU EXCELENCIA GRA 180G;PETISCOS SALGADINHOS;1.0;10;C
537;7891035539701;BOM AR AIR WIRK SPRAY REF 12ML LAVANDA;PURIFICADORES-ANTI MOFO;1.0;10;C
120547;7908148528543;PORT RET MAD/PLAST 20X14,2X2,5CM 2854;PECAS DECORATIVAS;1.0;10;C
12108;7891112003040;FACA TRAMONTINA PEIXEIRA INOX 9UNIV;UTILIDADES DOMESTICAS;1.0;10;C
24080;None;MORTAD SEARA CONF SUINA PECA KG;EMBUTIDOS-DEFUMADOS;1.0;10;C
10306;7891010875657;SH JOHNSONS KIDS 400ML CAB CACHEA;HIGIENE INFANTIL;1.0;10;C
127394;7896045111305;CAPSULA CAFE 3CORACOES ALUM 10X50G ORGANICO;LAVA ROUPAS-LOUCAS;1.0;10;C
120059;7898590170431;POTE QUALITY 1LT 824 ACUCAR;UTILIDADES DOMESTICAS;1.0;10;C
90510;7896005807644;CAPSULA CAFE STA CLARA RE FAM 10X8G;MATINAIS;1.0;10;C
98985;7891321043660;CAD 1MT 96FL CD ESP 4366 KBOM MASC C/1UN;ESCOLARES;1.0;10;C
103574;5601292171024;VH PORTO MESSIAS 750ML TAWNY;BEBIDAS ALCOOLICAS;1.0;10;C
